TerritoryID;TerritoryName;OrderDate;OrderVolume
10;United Kingdom;2013-03-17;4674,8802
7;France;2012-11-22;4674,8802
8;Germany;2012-10-10;4674,8802
9;Australia;2012-07-26;4674,8802
9;Australia;2012-07-09;4674,8802
9;Australia;2013-05-03;4674,8802
10;United Kingdom;2013-05-29;4674,8802
4;Southwest;2012-07-14;4674,8802
6;Canada;2013-03-31;4674,8802
10;United Kingdom;2012-07-04;4674,8802
8;Germany;2012-06-23;4674,8802
1;Northwest;2012-06-28;4674,8802
10;United Kingdom;2012-06-19;4674,8802
9;Australia;2012-06-18;4674,8802
10;United Kingdom;2012-08-07;4674,8802
7;France;2013-04-15;4674,8802
10;United Kingdom;2013-02-12;4674,8802
10;United Kingdom;2012-12-10;4674,8802
7;France;2013-02-10;4674,8802
9;Australia;2012-09-08;4674,8802
10;United Kingdom;2013-04-18;4674,8802
9;Australia;2013-03-05;4674,8802
1;Northwest;2013-05-26;4674,8802
8;Germany;2013-04-04;4674,8802
1;Northwest;2012-07-18;4674,8802
6;Canada;2013-11-29;4673,9071
9;Australia;2012-10-28;4670,5892
7;France;2013-04-10;4670,5892
10;United Kingdom;2013-04-11;4670,5892
1;Northwest;2013-03-21;4670,5892
8;Germany;2012-11-12;4670,5892
1;Northwest;2014-04-12;4669,5315
8;Germany;2014-05-09;4664,7024
1;Northwest;2013-12-21;4643,6521
6;Canada;2014-04-20;4639,862
4;Southwest;2013-12-17;4636,3924
7;France;2013-12-19;4636,326
8;Germany;2013-10-06;4630,6683
9;Australia;2013-01-05;4621,5934
7;France;2014-01-10;4614,1155
1;Northwest;2014-03-05;4604,9993
7;France;2013-07-20;4601,6621
10;United Kingdom;2014-02-15;4601,3748
7;France;2013-08-13;4597,64
1;Northwest;2013-08-21;4595,0433
4;Southwest;2013-09-17;4583,4076
6;Canada;2013-11-10;4583,3525
1;Northwest;2014-01-23;4583,1092
8;Germany;2013-07-08;4580,391
9;Australia;2013-03-31;4577,8374
1;Northwest;2012-08-25;4577,8374
9;Australia;2012-12-16;4577,8374
4;Southwest;2013-04-27;4577,8374
9;Australia;2013-03-15;4577,8374
4;Southwest;2013-04-04;4577,8374
9;Australia;2012-11-24;4577,8374
9;Australia;2013-02-21;4577,8374
9;Australia;2013-04-14;4577,8374
1;Northwest;2012-07-15;4577,8374
10;United Kingdom;2013-12-12;4577,1642
8;Germany;2014-04-05;4565,4734
6;Canada;2013-10-16;4560,3463
1;Northwest;2013-06-14;4555,2631
10;United Kingdom;2013-05-13;4553,1723
8;Germany;2012-10-19;4553,1723
1;Northwest;2013-02-22;4553,1723
8;Germany;2013-01-16;4553,1723
9;Australia;2013-04-24;4553,1723
6;Canada;2012-12-30;4553,1723
4;Southwest;2012-10-23;4553,1723
7;France;2013-04-09;4553,1723
7;France;2012-12-07;4553,1723
4;Southwest;2012-10-10;4553,1723
8;Germany;2013-01-23;4553,1723
6;Canada;2013-01-09;4553,1723
1;Northwest;2013-02-27;4553,1723
10;United Kingdom;2013-02-15;4553,1723
9;Australia;2012-12-13;4553,1723
1;Northwest;2013-04-25;4553,1723
7;France;2013-05-04;4553,1723
9;Australia;2013-03-19;4553,1723
4;Southwest;2012-11-24;4553,1723
9;Australia;2013-04-02;4553,1723
7;France;2014-05-05;4545,5946
4;Southwest;2014-02-25;4544,1359
7;France;2013-09-04;4537,539
9;Australia;2012-04-06;4529,4926
9;Australia;2012-05-11;4529,4926
1;Northwest;2011-11-03;4529,4926
8;Germany;2012-03-24;4529,4926
4;Southwest;2012-03-05;4529,4926
4;Southwest;2012-02-11;4529,4926
4;Southwest;2011-10-28;4529,4926
4;Southwest;2011-09-12;4529,4926
10;United Kingdom;2011-08-21;4529,4926
8;Germany;2012-04-04;4529,4926
9;Australia;2012-05-12;4529,4926
10;United Kingdom;2011-09-04;4529,4926
7;France;2012-02-04;4529,4926
1;Northwest;2013-03-12;4528,5072
9;Australia;2012-12-06;4528,5072
1;Northwest;2012-09-16;4528,5072
7;France;2013-04-06;4528,5072
9;Australia;2013-04-17;4528,5072
9;Australia;2013-01-10;4528,5072
10;United Kingdom;2012-10-20;4528,5072
4;Southwest;2012-06-12;4528,5072
7;France;2013-01-02;4528,5072
4;Southwest;2012-11-08;4528,5072
10;United Kingdom;2012-11-04;4528,5072
9;Australia;2012-06-30;4528,5072
4;Southwest;2012-07-11;4528,5072
4;Southwest;2012-08-20;4528,5072
1;Northwest;2013-01-04;4528,5072
9;Australia;2013-01-31;4528,5072
1;Northwest;2012-12-13;4528,5072
10;United Kingdom;2012-11-11;4528,5072
9;Australia;2012-12-11;4528,5072
8;Germany;2013-08-12;4519,6822
10;United Kingdom;2013-12-24;4514,2678
9;Australia;2012-04-25;4501,8676
9;Australia;2012-04-05;4501,8676
7;France;2012-05-18;4501,8676
9;Australia;2011-11-19;4501,8676
9;Australia;2011-12-28;4501,8676
7;France;2011-11-07;4501,8676
9;Australia;2012-01-29;4501,8676
1;Northwest;2012-07-13;4499,8855
6;Canada;2014-04-09;4498,8862
9;Australia;2013-12-29;4491,4387
4;Southwest;2013-06-23;4475,7473
4;Southwest;2012-11-01;4475,2204
1;Northwest;2014-04-06;4468,0127
7;France;2013-10-08;4449,5147
1;Northwest;2013-06-12;4436,9176
1;Northwest;2013-11-21;4436,4095
1;Northwest;2014-04-29;4434,1442
1;Northwest;2014-03-28;4433,3045
10;United Kingdom;2013-07-16;4431,2934
1;Northwest;2013-02-01;4430,3098
1;Northwest;2013-07-03;4429,5142
6;Canada;2013-11-05;4424,2767
1;Northwest;2013-07-30;4411,0387
6;Canada;2014-03-25;4410,3756
7;France;2014-04-20;4399,1819
8;Germany;2013-07-23;4393,679
6;Canada;2014-02-17;4381,9549
4;Southwest;2013-05-27;4381,314
9;Australia;2012-08-11;4381,314
8;Germany;2013-02-15;4381,314
7;France;2012-08-21;4381,314
10;United Kingdom;2012-07-25;4381,314
8;Germany;2012-05-30;4381,314
10;United Kingdom;2012-07-20;4381,314
10;United Kingdom;2014-04-22;4380,4412
8;Germany;2014-02-18;4359,9766
7;France;2014-01-21;4357,1698
4;Southwest;2013-12-04;4355,5345
1;Northwest;2014-01-17;4340,5065
10;United Kingdom;2013-09-04;4335,7772
1;Northwest;2014-02-10;4335,2578
1;Northwest;2013-10-06;4333,8876
4;Southwest;2014-02-13;4330,44
7;France;2013-09-02;4329,1138
7;France;2013-07-15;4326,6939
10;United Kingdom;2014-02-25;4326,1525
4;Southwest;2013-09-19;4325,8542
6;Canada;2014-02-20;4323,8208
7;France;2014-03-08;4320,4727
1;Northwest;2013-12-11;4319,3567
4;Southwest;2013-07-09;4317,5336
10;United Kingdom;2013-08-11;4306,3067
10;United Kingdom;2013-07-13;4303,5553
1;Northwest;2014-05-30;4302,2624
7;France;2014-01-20;4296,3396
9;Australia;2013-07-10;4294,7706
8;Germany;2014-01-22;4290,3948
1;Northwest;2014-01-18;4284,5824
6;Canada;2014-02-06;4263,5874
4;Southwest;2013-05-02;4259,6061
4;Southwest;2013-04-01;4259,6061
4;Southwest;2012-12-16;4259,6061
8;Germany;2012-11-22;4259,6061
4;Southwest;2012-11-21;4259,6061
8;Germany;2013-01-02;4259,6061
4;Southwest;2013-03-24;4259,6061
7;France;2013-05-16;4259,6061
10;United Kingdom;2013-10-31;4257,6978
10;United Kingdom;2014-03-26;4257,5873
7;France;2013-10-25;4255,5761
1;Northwest;2014-03-13;4253,6869
1;Northwest;2014-01-04;4245,1892
10;United Kingdom;2013-02-08;4234,941
1;Northwest;2013-04-12;4234,941
10;United Kingdom;2013-05-01;4234,941
10;United Kingdom;2013-05-06;4234,941
6;Canada;2013-09-10;4233,2883
10;United Kingdom;2014-04-29;4227,2108
10;United Kingdom;2013-08-14;4216,6913
8;Germany;2013-06-22;4202,503
7;France;2013-12-24;4198,7349
7;France;2013-10-26;4182,7124
7;France;2013-07-28;4182,5356
10;United Kingdom;2013-12-28;4182,1047
7;France;2014-02-10;4174,4913
8;Germany;2013-10-31;4172,6569
10;United Kingdom;2014-03-20;4166,9662
6;Canada;2014-01-21;4166,7895
8;Germany;2014-01-18;4166,3473
1;Northwest;2014-04-17;4160,8667
1;Northwest;2013-10-16;4159,8059
7;France;2013-09-10;4158,9549
1;Northwest;2013-08-15;4158,4356
10;United Kingdom;2014-01-25;4155,3085
10;United Kingdom;2013-08-04;4153,0431
9;Australia;2012-06-08;4141,0346
4;Southwest;2012-12-22;4141,0346
9;Australia;2012-12-28;4141,0346
9;Australia;2013-04-15;4141,0346
10;United Kingdom;2012-07-26;4141,0346
7;France;2014-01-09;4141,0319
6;Canada;2013-08-07;4136,0262
8;Germany;2013-11-03;4134,8991
1;Northwest;2013-11-01;4132,5676
10;United Kingdom;2013-09-25;4125,4181
1;Northwest;2013-10-13;4119,0977
10;United Kingdom;2013-12-06;4117,2523
6;Canada;2013-10-28;4115,2412
8;Germany;2014-01-20;4113,1194
1;Northwest;2013-07-12;4108,7769
4;Southwest;2014-02-21;4099,6828
1;Northwest;2014-03-11;4097,4949
4;Southwest;2013-07-25;4087,815
8;Germany;2013-06-15;4086,1574
4;Southwest;2013-11-20;4086,1465
6;Canada;2013-11-12;4085,0526
7;France;2013-11-01;4057,4606
7;France;2013-12-12;4052,8749
4;Southwest;2013-08-05;4052,7756
1;Northwest;2014-02-24;4052,5435
8;Germany;2013-06-29;4040,8525
9;Australia;2013-07-03;4037,1289
4;Southwest;2013-08-02;4035,4824
6;Canada;2013-09-13;4027,3496
8;Germany;2013-08-25;4022,9738
6;Canada;2013-10-14;4020,5095
4;Southwest;2013-03-14;4019,3267
4;Southwest;2013-04-26;4019,3267
9;Australia;2013-03-25;4019,3267
10;United Kingdom;2013-06-17;4018,7745
9;Australia;2014-03-12;4016,609
10;United Kingdom;2013-11-22;4015,9679
8;Germany;2013-08-19;4014,454
1;Northwest;2013-10-19;4014,1999
8;Germany;2013-07-03;4013,139
8;Germany;2013-09-19;3994,8734
1;Northwest;2013-01-19;3994,6616
1;Northwest;2012-10-23;3994,6616
4;Southwest;2012-09-14;3994,6616
8;Germany;2013-04-21;3994,6616
8;Germany;2013-05-31;3993,249
4;Southwest;2013-10-13;3990,4424
9;Australia;2013-06-08;3988,8291
4;Southwest;2013-06-03;3987,26
6;Canada;2013-06-03;3985,4919
10;United Kingdom;2013-07-23;3963,8451
8;Germany;2013-10-26;3958,6295
8;Germany;2014-03-06;3954,1211
4;Southwest;2012-02-16;3953,9884
10;United Kingdom;2011-09-19;3953,9884
8;Germany;2012-02-21;3953,9884
6;Canada;2012-03-21;3953,9884
9;Australia;2012-04-28;3953,9884
7;France;2011-06-10;3953,9884
8;Germany;2011-09-08;3953,9884
10;United Kingdom;2011-11-21;3953,9884
7;France;2012-05-04;3953,9884
1;Northwest;2011-10-21;3953,9884
1;Northwest;2012-03-18;3953,9884
6;Canada;2012-01-18;3953,9884
4;Southwest;2012-01-07;3953,9884
1;Northwest;2011-06-14;3953,9884
1;Northwest;2011-12-23;3953,9884
9;Australia;2012-02-05;3953,9884
1;Northwest;2012-04-24;3953,9884
10;United Kingdom;2012-05-25;3953,9884
9;Australia;2011-07-28;3953,9884
9;Australia;2011-09-12;3953,9884
7;France;2011-10-31;3953,9884
6;Canada;2012-04-07;3953,9884
4;Southwest;2011-06-15;3953,9884
8;Germany;2012-04-18;3953,9884
4;Southwest;2011-08-14;3953,9884
7;France;2012-03-25;3953,9884
1;Northwest;2011-08-22;3953,9884
10;United Kingdom;2011-06-05;3953,9884
8;Germany;2011-08-19;3953,9884
1;Northwest;2012-02-21;3953,9884
7;France;2011-08-09;3953,9884
7;France;2011-12-10;3953,9884
4;Southwest;2012-05-15;3953,9884
8;Germany;2011-07-04;3953,9884
1;Northwest;2012-04-07;3953,9884
6;Canada;2012-02-07;3953,9884
7;France;2012-01-02;3953,9884
7;France;2011-09-01;3953,9884
10;United Kingdom;2011-06-28;3953,9884
8;Germany;2011-07-27;3953,9884
8;Germany;2011-11-30;3953,9884
10;United Kingdom;2011-12-11;3953,9884
10;United Kingdom;2011-11-18;3953,9884
1;Northwest;2011-06-03;3953,9884
8;Germany;2011-09-14;3953,9884
4;Southwest;2011-12-04;3953,9884
4;Southwest;2011-08-03;3953,9884
10;United Kingdom;2011-06-11;3953,9884
4;Southwest;2011-11-11;3953,9884
10;United Kingdom;2011-12-20;3953,9884
1;Northwest;2011-11-19;3953,9884
10;United Kingdom;2011-10-12;3953,9884
9;Australia;2011-10-19;3953,9884
1;Northwest;2012-02-04;3953,9884
1;Northwest;2011-09-08;3953,9884
8;Germany;2012-02-01;3953,9884
6;Canada;2012-05-26;3953,9884
6;Canada;2011-08-02;3953,9884
1;Northwest;2011-06-28;3953,9884
8;Germany;2011-08-27;3953,9884
9;Australia;2011-09-03;3953,9884
7;France;2011-11-17;3953,9884
8;Germany;2012-01-23;3953,9884
4;Southwest;2011-10-10;3953,9884
1;Northwest;2011-11-24;3953,9884
10;United Kingdom;2011-12-02;3953,9884
10;United Kingdom;2011-07-06;3953,9884
1;Northwest;2012-02-12;3953,9884
8;Germany;2012-03-26;3953,9884
7;France;2012-03-22;3953,9884
4;Southwest;2011-11-02;3953,9884
7;France;2011-08-23;3953,9884
10;United Kingdom;2012-02-03;3953,9884
10;United Kingdom;2012-04-06;3953,9884
9;Australia;2011-07-02;3953,9884
8;Germany;2012-03-03;3953,9884
1;Northwest;2012-03-29;3953,9884
9;Australia;2011-08-17;3953,9884
8;Germany;2011-09-19;3953,9884
4;Southwest;2011-12-09;3953,9884
10;United Kingdom;2011-08-01;3953,9884
1;Northwest;2011-12-17;3953,9884
8;Germany;2011-11-01;3953,9884
1;Northwest;2011-06-08;3953,9884
6;Canada;2012-03-15;3953,9884
6;Canada;2011-12-20;3953,9884
9;Australia;2011-11-05;3953,9884
6;Canada;2011-08-19;3953,9884
1;Northwest;2012-04-04;3953,9884
6;Canada;2012-05-20;3953,9884
4;Southwest;2011-07-05;3953,9884
1;Northwest;2012-02-24;3953,9884
4;Southwest;2011-07-02;3953,9884
6;Canada;2011-08-22;3953,9884
4;Southwest;2011-11-05;3953,9884
10;United Kingdom;2011-10-29;3953,9884
6;Canada;2011-12-09;3953,9884
7;France;2012-03-28;3953,9884
8;Germany;2012-01-29;3953,9884
4;Southwest;2012-02-19;3953,9884
6;Canada;2012-04-10;3953,9884
4;Southwest;2012-03-13;3953,9884
6;Canada;2011-06-23;3953,9884
1;Northwest;2012-05-14;3953,9884
8;Germany;2012-04-01;3953,9884
1;Northwest;2012-04-21;3953,9884
7;France;2011-11-03;3953,9884
8;Germany;2012-01-11;3953,9884
1;Northwest;2012-01-14;3953,9884
7;France;2012-04-25;3953,9884
6;Canada;2011-11-21;3953,9884
1;Northwest;2012-03-17;3953,9884
1;Northwest;2012-05-02;3953,9884
6;Canada;2012-04-15;3953,9884
7;France;2011-12-01;3953,9884
8;Germany;2012-02-03;3953,9884
8;Germany;2011-07-12;3953,9884
8;Germany;2011-06-19;3953,9884
9;Australia;2012-04-30;3953,9884
10;United Kingdom;2012-03-08;3953,9884
8;Germany;2011-10-03;3953,9884
7;France;2012-04-02;3953,9884
10;United Kingdom;2011-06-10;3953,9884
4;Southwest;2012-01-15;3953,9884
6;Canada;2011-09-22;3953,9884
1;Northwest;2011-10-29;3953,9884
4;Southwest;2011-10-21;3953,9884
1;Northwest;2011-11-15;3953,9884
4;Southwest;2011-12-23;3953,9884
1;Northwest;2011-08-07;3953,9884
1;Northwest;2012-04-09;3953,9884
4;Southwest;2011-08-22;3953,9884
9;Australia;2012-01-21;3953,9884
7;France;2012-01-30;3953,9884
1;Northwest;2011-10-26;3953,9884
1;Northwest;2012-02-03;3953,9884
4;Southwest;2011-10-04;3953,9884
4;Southwest;2011-12-20;3953,9884
7;France;2011-09-26;3953,9884
7;France;2012-03-13;3953,9884
8;Germany;2012-04-23;3953,9884
7;France;2012-01-27;3953,9884
6;Canada;2011-11-01;3953,9884
9;Australia;2012-05-03;3953,9884
8;Germany;2012-01-14;3953,9884
10;United Kingdom;2012-01-05;3953,9884
10;United Kingdom;2011-07-20;3953,9884
10;United Kingdom;2011-12-13;3953,9884
4;Southwest;2011-08-02;3953,9884
8;Germany;2012-02-23;3953,9884
6;Canada;2011-12-11;3953,9884
1;Northwest;2011-10-06;3953,9884
4;Southwest;2012-02-01;3953,9884
7;France;2012-04-19;3953,9884
1;Northwest;2011-09-13;3953,9884
7;France;2011-07-02;3953,9884
9;Australia;2012-03-21;3953,9884
9;Australia;2011-06-06;3953,9884
10;United Kingdom;2012-04-20;3953,9884
6;Canada;2011-12-03;3953,9884
4;Southwest;2011-08-05;3953,9884
8;Germany;2011-07-01;3953,9884
9;Australia;2012-01-10;3953,9884
4;Southwest;2012-01-24;3953,9884
1;Northwest;2011-09-19;3953,9884
9;Australia;2012-02-16;3953,9884
9;Australia;2011-09-06;3953,9884
6;Canada;2012-03-12;3953,9884
4;Southwest;2011-09-20;3953,9884
6;Canada;2011-07-30;3953,9884
6;Canada;2012-04-21;3953,9884
8;Germany;2011-06-25;3953,9884
4;Southwest;2012-02-07;3953,9884
4;Southwest;2011-10-30;3953,9884
6;Canada;2011-11-27;3953,9884
10;United Kingdom;2011-09-07;3953,9884
10;United Kingdom;2012-02-23;3953,9884
1;Northwest;2012-03-09;3953,9884
1;Northwest;2012-01-23;3953,9884
4;Southwest;2011-09-08;3953,9884
10;United Kingdom;2012-01-02;3953,9884
6;Canada;2011-07-18;3953,9884
4;Southwest;2012-04-07;3953,9884
1;Northwest;2011-06-05;3953,9884
8;Germany;2012-01-17;3953,9884
1;Northwest;2011-06-11;3953,9884
10;United Kingdom;2011-07-12;3953,9884
8;Germany;2012-02-29;3953,9884
6;Canada;2012-05-11;3953,9884
4;Southwest;2011-06-26;3953,9884
1;Northwest;2011-07-18;3953,9884
10;United Kingdom;2011-08-18;3953,9884
7;France;2011-12-04;3953,9884
8;Germany;2011-06-05;3953,9884
8;Germany;2012-02-15;3953,9884
9;Australia;2012-04-19;3953,9884
9;Australia;2012-02-08;3953,9884
1;Northwest;2012-05-06;3953,9884
10;United Kingdom;2011-11-27;3953,9884
1;Northwest;2011-08-05;3953,9884
1;Northwest;2011-09-20;3953,9884
10;United Kingdom;2012-01-06;3953,9884
4;Southwest;2011-06-01;3953,9884
10;United Kingdom;2011-09-28;3953,9884
9;Australia;2012-03-05;3953,9884
10;United Kingdom;2011-12-14;3953,9884
1;Northwest;2011-10-27;3953,9884
8;Germany;2012-05-23;3953,9884
1;Northwest;2012-03-04;3953,9884
9;Australia;2011-06-30;3953,9884
10;United Kingdom;2012-02-18;3953,9884
9;Australia;2011-06-07;3953,9884
7;France;2012-01-28;3953,9884
8;Germany;2012-01-15;3953,9884
4;Southwest;2011-06-04;3953,9884
1;Northwest;2012-02-10;3953,9884
8;Germany;2011-11-13;3953,9884
10;United Kingdom;2012-04-18;3953,9884
1;Northwest;2012-04-10;3953,9884
10;United Kingdom;2012-05-28;3953,9884
9;Australia;2012-01-02;3953,9884
1;Northwest;2011-12-06;3953,9884
9;Australia;2011-10-08;3953,9884
4;Southwest;2011-08-20;3953,9884
7;France;2012-01-14;3953,9884
8;Germany;2012-02-04;3953,9884
6;Canada;2012-03-27;3953,9884
9;Australia;2012-02-11;3953,9884
8;Germany;2011-09-17;3953,9884
9;Australia;2011-11-20;3953,9884
8;Germany;2011-08-02;3953,9884
10;United Kingdom;2011-09-22;3953,9884
8;Germany;2012-05-20;3953,9884
6;Canada;2012-02-13;3953,9884
4;Southwest;2012-05-01;3953,9884
6;Canada;2012-01-27;3953,9884
1;Northwest;2011-11-16;3953,9884
6;Canada;2012-03-07;3953,9884
8;Germany;2012-05-03;3953,9884
6;Canada;2011-12-12;3953,9884
4;Southwest;2012-04-08;3953,9884
4;Southwest;2011-09-09;3953,9884
4;Southwest;2011-11-17;3953,9884
1;Northwest;2012-05-23;3953,9884
9;Australia;2011-08-26;3953,9884
4;Southwest;2011-07-14;3953,9884
4;Southwest;2011-06-21;3953,9884
7;France;2012-04-06;3953,9884
8;Germany;2011-08-05;3953,9884
1;Northwest;2011-12-26;3953,9884
9;Australia;2011-11-03;3953,9884
10;United Kingdom;2012-02-21;3953,9884
9;Australia;2011-06-10;3953,9884
1;Northwest;2011-12-09;3953,9884
9;Australia;2011-08-12;3953,9884
1;Northwest;2011-10-07;3953,9884
4;Southwest;2011-10-14;3953,9884
7;France;2011-10-06;3953,9884
1;Northwest;2011-06-09;3953,9884
8;Germany;2012-01-04;3953,9884
8;Germany;2012-01-27;3953,9884
9;Australia;2011-06-13;3953,9884
7;France;2011-06-25;3953,9884
1;Northwest;2012-03-10;3953,9884
1;Northwest;2012-02-16;3953,9884
7;France;2011-08-27;3953,9884
9;Australia;2011-09-27;3953,9884
10;United Kingdom;2011-11-30;3953,9884
6;Canada;2012-05-15;3953,9884
9;Australia;2012-01-28;3953,9884
7;France;2011-08-07;3953,9884
4;Southwest;2011-06-30;3953,9884
10;United Kingdom;2011-08-22;3953,9884
1;Northwest;2011-11-08;3953,9884
4;Southwest;2012-03-08;3953,9884
4;Southwest;2011-09-18;3953,9884
1;Northwest;2012-02-19;3953,9884
10;United Kingdom;2011-10-27;3953,9884
4;Southwest;2011-11-03;3953,9884
6;Canada;2012-04-02;3953,9884
8;Germany;2011-08-14;3953,9884
4;Southwest;2011-10-25;3953,9884
8;Germany;2011-06-03;3953,9884
9;Australia;2011-06-24;3953,9884
9;Australia;2011-07-17;3953,9884
4;Southwest;2011-08-23;3953,9884
9;Australia;2012-03-25;3953,9884
4;Southwest;2011-12-13;3953,9884
7;France;2011-10-29;3953,9884
1;Northwest;2011-10-13;3953,9884
10;United Kingdom;2011-11-13;3953,9884
1;Northwest;2011-11-28;3953,9884
1;Northwest;2011-11-05;3953,9884
9;Australia;2011-12-19;3953,9884
9;Australia;2012-01-08;3953,9884
1;Northwest;2011-09-03;3953,9884
10;United Kingdom;2011-08-25;3953,9884
9;Australia;2011-10-23;3953,9884
4;Southwest;2011-11-29;3953,9884
1;Northwest;2011-07-11;3953,9884
9;Australia;2011-12-25;3953,9884
10;United Kingdom;2011-08-28;3953,9884
10;United Kingdom;2011-09-20;3953,9884
4;Southwest;2011-09-27;3953,9884
6;Canada;2011-11-23;3953,9884
4;Southwest;2011-09-04;3953,9884
7;France;2011-11-27;3953,9884
9;Australia;2011-08-01;3953,9884
8;Germany;2011-11-28;3953,9884
8;Germany;2011-07-31;3953,9884
8;Germany;2011-06-15;3953,9884
8;Germany;2012-04-25;3953,9884
4;Southwest;2011-06-16;3953,9884
4;Southwest;2012-02-17;3953,9884
4;Southwest;2012-04-26;3953,9884
9;Australia;2012-02-26;3953,9884
9;Australia;2012-04-12;3953,9884
4;Southwest;2011-09-10;3953,9884
10;United Kingdom;2012-04-30;3953,9884
6;Canada;2011-06-18;3953,9884
4;Southwest;2011-08-09;3953,9884
9;Australia;2011-07-26;3953,9884
10;United Kingdom;2011-06-23;3953,9884
1;Northwest;2012-01-10;3953,9884
9;Australia;2012-03-31;3953,9884
4;Southwest;2012-05-07;3953,9884
7;France;2011-08-24;3953,9884
8;Germany;2012-01-24;3953,9884
7;France;2011-11-18;3953,9884
4;Southwest;2012-05-24;3953,9884
8;Germany;2012-05-29;3953,9884
8;Germany;2011-09-29;3953,9884
9;Australia;2012-01-17;3953,9884
1;Northwest;2011-12-27;3953,9884
7;France;2011-07-01;3953,9884
4;Southwest;2011-07-09;3953,9884
9;Australia;2011-08-04;3953,9884
6;Canada;2012-02-28;3953,9884
9;Australia;2011-10-26;3953,9884
1;Northwest;2011-10-02;3953,9884
10;United Kingdom;2011-11-02;3953,9884
7;France;2012-04-15;3953,9884
6;Canada;2011-12-30;3953,9884
7;France;2011-08-16;3953,9884
8;Germany;2012-01-10;3953,9884
7;France;2011-09-22;3953,9884
4;Southwest;2012-01-08;3953,9884
10;United Kingdom;2011-11-22;3953,9884
7;France;2011-08-30;3953,9884
10;United Kingdom;2011-08-08;3953,9884
1;Northwest;2011-07-14;3953,9884
9;Australia;2011-09-13;3953,9884
8;Germany;2012-02-02;3953,9884
1;Northwest;2012-04-25;3953,9884
10;United Kingdom;2012-01-01;3953,9884
9;Australia;2011-07-12;3953,9884
7;France;2011-07-24;3953,9884
10;United Kingdom;2012-05-09;3953,9884
1;Northwest;2011-09-29;3953,9884
4;Southwest;2011-06-13;3953,9884
10;United Kingdom;2011-06-06;3953,9884
4;Southwest;2012-02-20;3953,9884
4;Southwest;2011-12-02;3953,9884
6;Canada;2011-06-24;3953,9884
1;Northwest;2011-08-23;3953,9884
10;United Kingdom;2011-08-31;3953,9884
4;Southwest;2012-01-11;3953,9884
1;Northwest;2012-03-28;3953,9884
4;Southwest;2011-10-17;3953,9884
10;United Kingdom;2011-11-11;3953,9884
9;Australia;2011-07-01;3953,9884
6;Canada;2012-04-03;3953,9884
7;France;2011-08-02;3953,9884
8;Germany;2011-10-05;3953,9884
8;Germany;2011-08-23;3953,9884
4;Southwest;2012-02-09;3953,9884
4;Southwest;2011-12-05;3953,9884
7;France;2011-11-13;3953,9884
1;Northwest;2011-08-26;3953,9884
6;Canada;2012-02-17;3953,9884
4;Southwest;2012-01-20;3953,9884
6;Canada;2011-12-16;3953,9884
6;Canada;2011-07-23;3953,9884
10;United Kingdom;2011-07-28;3953,9884
10;United Kingdom;2011-12-21;3953,9884
4;Southwest;2011-12-28;3953,9884
6;Canada;2012-03-11;3953,9884
4;Southwest;2011-06-22;3953,9884
9;Australia;2011-09-22;3953,9884
6;Canada;2012-01-28;3953,9884
4;Southwest;2012-05-25;3953,9884
10;United Kingdom;2011-11-08;3953,9884
4;Southwest;2011-12-31;3953,9884
7;France;2011-12-23;3953,9884
6;Canada;2012-03-14;3953,9884
4;Southwest;2012-04-09;3953,9884
1;Northwest;2011-06-30;3953,9884
6;Canada;2012-01-05;3953,9884
8;Germany;2012-02-11;3953,9884
9;Australia;2011-11-21;3953,9884
8;Germany;2012-01-19;3953,9884
7;France;2011-06-23;3953,9884
10;United Kingdom;2011-09-06;3953,9884
1;Northwest;2011-09-21;3953,9884
1;Northwest;2012-01-22;3953,9884
1;Northwest;2012-04-17;3953,9884
8;Germany;2011-06-07;3953,9884
6;Canada;2012-01-25;3953,9884
8;Germany;2012-02-28;3953,9884
1;Northwest;2011-12-30;3953,9884
4;Southwest;2011-09-13;3953,9884
10;United Kingdom;2011-11-28;3953,9884
10;United Kingdom;2011-08-20;3953,9884
7;France;2012-02-01;3953,9884
1;Northwest;2011-10-28;3953,9884
4;Southwest;2012-01-14;3953,9884
9;Australia;2012-05-05;3953,9884
4;Southwest;2012-03-03;3953,9884
7;France;2012-04-27;3953,9884
4;Southwest;2012-01-17;3953,9884
7;France;2012-04-30;3953,9884
8;Germany;2012-02-08;3953,9884
7;France;2011-06-20;3953,9884
4;Southwest;2011-06-05;3953,9884
8;Germany;2011-10-08;3953,9884
1;Northwest;2011-11-17;3953,9884
10;United Kingdom;2011-09-09;3953,9884
6;Canada;2012-03-31;3953,9884
4;Southwest;2012-03-23;3953,9884
1;Northwest;2011-12-10;3953,9884
9;Australia;2011-10-24;3953,9884
8;Germany;2012-02-14;3953,9884
1;Northwest;2012-04-20;3953,9884
1;Northwest;2011-07-26;3953,9884
10;United Kingdom;2011-08-26;3953,9884
8;Germany;2012-03-19;3953,9884
8;Germany;2012-03-08;3953,9884
8;Germany;2011-11-06;3953,9884
7;France;2011-11-19;3953,9884
9;Australia;2012-01-09;3953,9884
8;Germany;2011-06-13;3953,9884
9;Australia;2011-08-16;3953,9884
7;France;2011-10-24;3953,9884
9;Australia;2012-01-06;3953,9884
1;Northwest;2011-11-06;3953,9884
10;United Kingdom;2011-12-30;3953,9884
8;Germany;2011-09-24;3953,9884
