ProductID;ProductName;OrderDate;OrderVolume
975;Road-350-W Yellow, 44;2013-07-11;1700.990000
974;Road-350-W Yellow, 42;2014-01-09;1700.990000
976;Road-350-W Yellow, 48;2013-06-25;1700.990000
976;Road-350-W Yellow, 48;2014-03-04;1700.990000
974;Road-350-W Yellow, 42;2014-02-18;1700.990000
976;Road-350-W Yellow, 48;2014-03-21;1700.990000
975;Road-350-W Yellow, 44;2013-12-24;1700.990000
973;Road-350-W Yellow, 40;2013-07-29;1700.990000
976;Road-350-W Yellow, 48;2014-04-16;1700.990000
973;Road-350-W Yellow, 40;2014-03-29;1700.990000
976;Road-350-W Yellow, 48;2014-04-04;1700.990000
976;Road-350-W Yellow, 48;2013-11-27;1700.990000
976;Road-350-W Yellow, 48;2014-01-23;1700.990000
975;Road-350-W Yellow, 44;2014-03-06;1700.990000
973;Road-350-W Yellow, 40;2013-06-18;1700.990000
975;Road-350-W Yellow, 44;2014-04-15;1700.990000
975;Road-350-W Yellow, 44;2014-04-29;1700.990000
975;Road-350-W Yellow, 44;2013-08-29;1700.990000
973;Road-350-W Yellow, 40;2013-10-05;1700.990000
973;Road-350-W Yellow, 40;2014-01-31;1700.990000
976;Road-350-W Yellow, 48;2014-04-10;1700.990000
975;Road-350-W Yellow, 44;2013-11-17;1700.990000
974;Road-350-W Yellow, 42;2014-05-26;1700.990000
974;Road-350-W Yellow, 42;2014-01-15;1700.990000
976;Road-350-W Yellow, 48;2013-12-28;1700.990000
973;Road-350-W Yellow, 40;2014-04-24;1700.990000
975;Road-350-W Yellow, 44;2014-04-09;1700.990000
976;Road-350-W Yellow, 48;2013-11-24;1700.990000
973;Road-350-W Yellow, 40;2013-11-20;1700.990000
976;Road-350-W Yellow, 48;2014-01-09;1700.990000
976;Road-350-W Yellow, 48;2014-02-12;1700.990000
973;Road-350-W Yellow, 40;2014-01-28;1700.990000
975;Road-350-W Yellow, 44;2013-10-22;1700.990000
974;Road-350-W Yellow, 42;2013-10-18;1700.990000
974;Road-350-W Yellow, 42;2013-10-15;1700.990000
975;Road-350-W Yellow, 44;2014-04-18;1700.990000
975;Road-350-W Yellow, 44;2014-01-16;1700.990000
973;Road-350-W Yellow, 40;2014-03-26;1700.990000
974;Road-350-W Yellow, 42;2014-01-26;1700.990000
973;Road-350-W Yellow, 40;2013-07-26;1700.990000
975;Road-350-W Yellow, 44;2013-10-25;1700.990000
973;Road-350-W Yellow, 40;2013-09-21;1700.990000
973;Road-350-W Yellow, 40;2014-03-03;1700.990000
975;Road-350-W Yellow, 44;2014-03-23;1700.990000
976;Road-350-W Yellow, 48;2013-06-02;1700.990000
974;Road-350-W Yellow, 42;2014-02-04;1700.990000
976;Road-350-W Yellow, 48;2013-10-15;1700.990000
973;Road-350-W Yellow, 40;2014-05-17;1700.990000
973;Road-350-W Yellow, 40;2013-11-26;1700.990000
976;Road-350-W Yellow, 48;2014-04-02;1700.990000
975;Road-350-W Yellow, 44;2013-10-28;1700.990000
974;Road-350-W Yellow, 42;2014-04-28;1700.990000
973;Road-350-W Yellow, 40;2013-09-07;1700.990000
974;Road-350-W Yellow, 42;2013-07-16;1700.990000
973;Road-350-W Yellow, 40;2013-06-19;1700.990000
974;Road-350-W Yellow, 42;2014-02-27;1700.990000
975;Road-350-W Yellow, 44;2013-07-17;1700.990000
975;Road-350-W Yellow, 44;2013-10-31;1700.990000
976;Road-350-W Yellow, 48;2014-01-03;1700.990000
974;Road-350-W Yellow, 42;2013-11-13;1700.990000
975;Road-350-W Yellow, 44;2014-02-11;1700.990000
973;Road-350-W Yellow, 40;2014-03-09;1700.990000
975;Road-350-W Yellow, 44;2013-10-02;1700.990000
974;Road-350-W Yellow, 42;2013-11-04;1700.990000
976;Road-350-W Yellow, 48;2013-09-13;1700.990000
975;Road-350-W Yellow, 44;2013-08-09;1700.990000
976;Road-350-W Yellow, 48;2014-01-26;1700.990000
975;Road-350-W Yellow, 44;2014-05-28;1700.990000
940;HL Road Pedal;2013-12-31;1700.790000
988;Mountain-500 Silver, 52;2013-11-02;1694.970000
707;Sport-100 Helmet, Red;2013-11-30;1693.516000
770;Road-650 Black, 52;2013-09-30;1691.258400
762;Road-650 Red, 44;2014-03-30;1691.258400
761;Road-650 Red, 62;2013-06-30;1691.258400
760;Road-650 Red, 60;2013-06-30;1691.258400
762;Road-650 Red, 44;2013-08-30;1691.258400
861;Full-Finger Gloves, S;2012-07-31;1686.756000
868;Women's Mountain Shorts, M;2013-05-30;1679.760000
759;Road-650 Red, 58;2011-08-31;1677.835600
716;Long-Sleeve Logo Jersey, XL;2014-05-01;1669.666000
948;Front Brakes;2013-11-30;1661.400000
810;HL Mountain Handlebars;2013-10-30;1659.726000
850;Men's Sports Shorts, L;2012-05-30;1655.724000
841;Men's Sports Shorts, S;2012-05-30;1655.724000
850;Men's Sports Shorts, L;2013-03-30;1655.724000
726;LL Road Frame - Red, 48;2011-05-31;1655.443800
726;LL Road Frame - Red, 48;2012-01-01;1655.443800
809;ML Mountain Handlebars;2012-10-30;1654.950500
804;HL Fork;2013-02-28;1652.328000
827;ML Road Rear Wheel;2012-05-30;1652.310000
807;HL Headset;2012-12-31;1646.436000
714;Long-Sleeve Logo Jersey, M;2011-10-01;1643.902800
813;HL Road Handlebars;2013-03-30;1640.045000
810;HL Mountain Handlebars;2013-02-28;1640.045000
875;Racing Socks, L;2013-06-30;1638.488632
868;Women's Mountain Shorts, M;2013-08-30;1637.766000
739;HL Mountain Frame - Silver, 42;2013-08-30;1637.400000
741;HL Mountain Frame - Silver, 48;2011-05-31;1637.400000
844;Minipump;2012-07-31;1634.966108
938;LL Road Pedal;2014-05-01;1627.698000
868;Women's Mountain Shorts, M;2013-11-30;1623.768000
708;Sport-100 Helmet, Black;2013-01-28;1622.348436
809;ML Mountain Handlebars;2013-01-28;1621.176000
817;HL Mountain Front Wheel;2013-04-30;1621.161000
843;Cable Lock;2012-09-30;1620.000000
998;Road-750 Black, 48;2013-11-04;1619.970000
998;Road-750 Black, 48;2014-05-17;1619.970000
997;Road-750 Black, 44;2013-11-10;1619.970000
997;Road-750 Black, 44;2013-12-20;1619.970000
998;Road-750 Black, 48;2014-02-18;1619.970000
977;Road-750 Black, 58;2014-04-19;1619.970000
998;Road-750 Black, 48;2013-08-29;1619.970000
999;Road-750 Black, 52;2014-01-14;1619.970000
997;Road-750 Black, 44;2014-03-03;1619.970000
997;Road-750 Black, 44;2014-03-11;1619.970000
999;Road-750 Black, 52;2013-12-05;1619.970000
999;Road-750 Black, 52;2014-05-23;1619.970000
999;Road-750 Black, 52;2014-05-28;1619.970000
999;Road-750 Black, 52;2014-04-05;1619.970000
998;Road-750 Black, 48;2013-07-28;1619.970000
998;Road-750 Black, 48;2014-01-16;1619.970000
998;Road-750 Black, 48;2014-04-17;1619.970000
997;Road-750 Black, 44;2013-09-09;1619.970000
998;Road-750 Black, 48;2014-03-20;1619.970000
998;Road-750 Black, 48;2014-04-29;1619.970000
999;Road-750 Black, 52;2014-05-25;1619.970000
998;Road-750 Black, 48;2014-03-17;1619.970000
998;Road-750 Black, 48;2013-11-05;1619.970000
997;Road-750 Black, 44;2013-12-23;1619.970000
997;Road-750 Black, 44;2014-05-06;1619.970000
997;Road-750 Black, 44;2013-06-08;1619.970000
998;Road-750 Black, 48;2014-02-22;1619.970000
997;Road-750 Black, 44;2013-12-04;1619.970000
997;Road-750 Black, 44;2014-02-18;1619.970000
999;Road-750 Black, 52;2014-03-27;1619.970000
997;Road-750 Black, 44;2013-09-19;1619.970000
999;Road-750 Black, 52;2014-05-16;1619.970000
997;Road-750 Black, 44;2014-02-15;1619.970000
977;Road-750 Black, 58;2013-11-29;1619.970000
998;Road-750 Black, 48;2013-11-11;1619.970000
997;Road-750 Black, 44;2014-03-23;1619.970000
999;Road-750 Black, 52;2013-12-28;1619.970000
977;Road-750 Black, 58;2014-03-12;1619.970000
997;Road-750 Black, 44;2014-04-19;1619.970000
998;Road-750 Black, 48;2014-04-22;1619.970000
999;Road-750 Black, 52;2014-05-03;1619.970000
999;Road-750 Black, 52;2013-12-17;1619.970000
998;Road-750 Black, 48;2013-10-16;1619.970000
998;Road-750 Black, 48;2014-04-19;1619.970000
977;Road-750 Black, 58;2014-04-24;1619.970000
999;Road-750 Black, 52;2013-11-18;1619.970000
999;Road-750 Black, 52;2014-03-02;1619.970000
998;Road-750 Black, 48;2014-01-06;1619.970000
977;Road-750 Black, 58;2013-09-21;1619.970000
977;Road-750 Black, 58;2013-11-06;1619.970000
977;Road-750 Black, 58;2014-05-06;1619.970000
999;Road-750 Black, 52;2013-10-13;1619.970000
977;Road-750 Black, 58;2013-10-23;1619.970000
998;Road-750 Black, 48;2014-02-13;1619.970000
998;Road-750 Black, 48;2014-02-06;1619.970000
999;Road-750 Black, 52;2014-05-13;1619.970000
999;Road-750 Black, 52;2013-11-07;1619.970000
977;Road-750 Black, 58;2013-12-18;1619.970000
999;Road-750 Black, 52;2014-04-22;1619.970000
977;Road-750 Black, 58;2013-12-17;1619.970000
997;Road-750 Black, 44;2014-04-20;1619.970000
998;Road-750 Black, 48;2014-04-28;1619.970000
997;Road-750 Black, 44;2014-01-13;1619.970000
977;Road-750 Black, 58;2014-05-24;1619.970000
999;Road-750 Black, 52;2013-11-13;1619.970000
997;Road-750 Black, 44;2014-05-14;1619.970000
998;Road-750 Black, 48;2013-11-27;1619.970000
997;Road-750 Black, 44;2014-05-17;1619.970000
977;Road-750 Black, 58;2014-05-23;1619.970000
999;Road-750 Black, 52;2014-04-12;1619.970000
999;Road-750 Black, 52;2014-03-08;1619.970000
999;Road-750 Black, 52;2014-03-03;1619.970000
998;Road-750 Black, 48;2013-12-19;1619.970000
997;Road-750 Black, 44;2014-04-15;1619.970000
997;Road-750 Black, 44;2013-08-15;1619.970000
977;Road-750 Black, 58;2014-03-11;1619.970000
977;Road-750 Black, 58;2014-05-20;1619.970000
997;Road-750 Black, 44;2014-01-22;1619.970000
997;Road-750 Black, 44;2013-11-26;1619.970000
999;Road-750 Black, 52;2014-01-11;1619.970000
999;Road-750 Black, 52;2013-07-30;1619.970000
997;Road-750 Black, 44;2013-10-26;1619.970000
998;Road-750 Black, 48;2014-03-10;1619.970000
997;Road-750 Black, 44;2014-05-23;1619.970000
998;Road-750 Black, 48;2014-04-04;1619.970000
997;Road-750 Black, 44;2014-04-27;1619.970000
977;Road-750 Black, 58;2013-08-22;1619.970000
998;Road-750 Black, 48;2013-11-07;1619.970000
977;Road-750 Black, 58;2013-12-06;1619.970000
997;Road-750 Black, 44;2014-02-05;1619.970000
998;Road-750 Black, 48;2014-04-11;1619.970000
977;Road-750 Black, 58;2014-01-30;1619.970000
998;Road-750 Black, 48;2013-10-13;1619.970000
999;Road-750 Black, 52;2014-02-17;1619.970000
857;Men's Bib-Shorts, L;2012-12-31;1619.820000
745;HL Mountain Frame - Black, 48;2011-08-31;1619.520000
744;HL Mountain Frame - Black, 44;2012-03-30;1619.520000
745;HL Mountain Frame - Black, 48;2012-02-29;1619.520000
941;Touring Pedal;2013-06-30;1603.602000
936;ML Mountain Pedal;2013-06-30;1601.922000
886;LL Touring Frame - Yellow, 62;2013-11-30;1600.416000
868;Women's Mountain Shorts, M;2014-01-29;1595.772000
859;Half-Finger Gloves, M;2012-07-31;1591.346492
843;Cable Lock;2012-05-30;1587.620000
809;ML Mountain Handlebars;2012-12-31;1587.401500
712;AWC Logo Cap;2013-09-30;1584.922616
910;HL Mountain Seat/Saddle;2014-03-31;1579.200000
910;HL Mountain Seat/Saddle;2014-05-01;1579.200000
810;HL Mountain Handlebars;2012-08-30;1574.443200
765;Road-650 Black, 58;2012-07-26;1565.980000
766;Road-650 Black, 60;2012-12-09;1565.980000
759;Road-650 Red, 58;2013-05-18;1565.980000
762;Road-650 Red, 44;2012-11-12;1565.980000
766;Road-650 Black, 60;2012-12-14;1565.980000
770;Road-650 Black, 52;2012-06-08;1565.980000
765;Road-650 Black, 58;2012-11-05;1565.980000
765;Road-650 Black, 58;2013-01-29;1565.980000
767;Road-650 Black, 62;2013-05-20;1565.980000
761;Road-650 Red, 62;2013-05-04;1565.980000
763;Road-650 Red, 48;2012-11-05;1565.980000
766;Road-650 Black, 60;2013-01-21;1565.980000
763;Road-650 Red, 48;2013-05-18;1565.980000
765;Road-650 Black, 58;2013-01-20;1565.980000
766;Road-650 Black, 60;2013-04-29;1565.980000
759;Road-650 Red, 58;2013-03-26;1565.980000
763;Road-650 Red, 48;2013-04-22;1565.980000
767;Road-650 Black, 62;2012-06-02;1565.980000
769;Road-650 Black, 48;2012-09-10;1565.980000
759;Road-650 Red, 58;2013-03-03;1565.980000
763;Road-650 Red, 48;2012-08-11;1565.980000
762;Road-650 Red, 44;2012-11-27;1565.980000
760;Road-650 Red, 60;2012-10-29;1565.980000
759;Road-650 Red, 58;2012-10-26;1565.980000
762;Road-650 Red, 44;2013-02-01;1565.980000
762;Road-650 Red, 44;2013-03-07;1565.980000
770;Road-650 Black, 52;2013-05-13;1565.980000
762;Road-650 Red, 44;2013-03-14;1565.980000
759;Road-650 Red, 58;2012-12-22;1565.980000
761;Road-650 Red, 62;2012-10-20;1565.980000
769;Road-650 Black, 48;2013-05-27;1565.980000
759;Road-650 Red, 58;2013-04-18;1565.980000
759;Road-650 Red, 58;2013-01-05;1565.980000
759;Road-650 Red, 58;2012-10-04;1565.980000
763;Road-650 Red, 48;2013-03-29;1565.980000
806;ML Headset;2012-11-30;1560.167996
716;Long-Sleeve Logo Jersey, XL;2012-12-31;1557.381600
935;LL Mountain Pedal;2013-07-31;1554.816000
707;Sport-100 Helmet, Red;2011-10-01;1554.360500
716;Long-Sleeve Logo Jersey, XL;2014-01-29;1549.690000
841;Men's Sports Shorts, S;2012-08-30;1547.742000
877;Bike Wash - Dissolver;2013-06-30;1546.566765
983;Mountain-400-W Silver, 46;2014-02-23;1538.980000
981;Mountain-400-W Silver, 40;2013-11-28;1538.980000
981;Mountain-400-W Silver, 40;2014-03-03;1538.980000
980;Mountain-400-W Silver, 38;2014-02-01;1538.980000
980;Mountain-400-W Silver, 38;2014-03-20;1538.980000
982;Mountain-400-W Silver, 42;2013-11-15;1538.980000
981;Mountain-400-W Silver, 40;2013-08-09;1538.980000
981;Mountain-400-W Silver, 40;2014-02-28;1538.980000
982;Mountain-400-W Silver, 42;2013-08-03;1538.980000
982;Mountain-400-W Silver, 42;2013-10-20;1538.980000
983;Mountain-400-W Silver, 46;2013-09-23;1538.980000
982;Mountain-400-W Silver, 42;2014-03-18;1538.980000
983;Mountain-400-W Silver, 46;2014-03-18;1538.980000
981;Mountain-400-W Silver, 40;2013-08-17;1538.980000
982;Mountain-400-W Silver, 42;2014-01-20;1538.980000
980;Mountain-400-W Silver, 38;2013-10-12;1538.980000
981;Mountain-400-W Silver, 40;2013-09-06;1538.980000
980;Mountain-400-W Silver, 38;2013-09-06;1538.980000
983;Mountain-400-W Silver, 46;2013-11-23;1538.980000
983;Mountain-400-W Silver, 46;2014-04-11;1538.980000
981;Mountain-400-W Silver, 40;2013-12-15;1538.980000
981;Mountain-400-W Silver, 40;2014-05-14;1538.980000
980;Mountain-400-W Silver, 38;2014-01-27;1538.980000
981;Mountain-400-W Silver, 40;2013-11-05;1538.980000
983;Mountain-400-W Silver, 46;2014-04-25;1538.980000
980;Mountain-400-W Silver, 38;2014-02-13;1538.980000
980;Mountain-400-W Silver, 38;2014-01-07;1538.980000
981;Mountain-400-W Silver, 40;2014-05-26;1538.980000
982;Mountain-400-W Silver, 42;2013-11-27;1538.980000
981;Mountain-400-W Silver, 40;2014-01-02;1538.980000
980;Mountain-400-W Silver, 38;2014-04-17;1538.980000
980;Mountain-400-W Silver, 38;2014-01-13;1538.980000
982;Mountain-400-W Silver, 42;2014-05-23;1538.980000
983;Mountain-400-W Silver, 46;2014-03-17;1538.980000
982;Mountain-400-W Silver, 42;2013-12-12;1538.980000
982;Mountain-400-W Silver, 42;2014-05-21;1538.980000
981;Mountain-400-W Silver, 40;2013-11-03;1538.980000
982;Mountain-400-W Silver, 42;2014-04-02;1538.980000
981;Mountain-400-W Silver, 40;2013-07-02;1538.980000
983;Mountain-400-W Silver, 46;2014-05-19;1538.980000
980;Mountain-400-W Silver, 38;2013-09-11;1538.980000
983;Mountain-400-W Silver, 46;2014-03-14;1538.980000
980;Mountain-400-W Silver, 38;2013-11-27;1538.980000
981;Mountain-400-W Silver, 40;2014-03-04;1538.980000
983;Mountain-400-W Silver, 46;2014-04-09;1538.980000
980;Mountain-400-W Silver, 38;2014-05-11;1538.980000
981;Mountain-400-W Silver, 40;2014-01-23;1538.980000
981;Mountain-400-W Silver, 40;2014-03-07;1538.980000
981;Mountain-400-W Silver, 40;2014-02-14;1538.980000
983;Mountain-400-W Silver, 46;2013-09-02;1538.980000
980;Mountain-400-W Silver, 38;2014-03-03;1538.980000
982;Mountain-400-W Silver, 42;2013-12-18;1538.980000
983;Mountain-400-W Silver, 46;2013-06-27;1538.980000
980;Mountain-400-W Silver, 38;2013-11-09;1538.980000
982;Mountain-400-W Silver, 42;2014-01-10;1538.980000
980;Mountain-400-W Silver, 38;2014-05-02;1538.980000
980;Mountain-400-W Silver, 38;2013-09-07;1538.980000
980;Mountain-400-W Silver, 38;2014-02-20;1538.980000
980;Mountain-400-W Silver, 38;2014-03-12;1538.980000
981;Mountain-400-W Silver, 40;2014-04-02;1538.980000
982;Mountain-400-W Silver, 42;2014-04-29;1538.980000
980;Mountain-400-W Silver, 38;2013-10-11;1538.980000
983;Mountain-400-W Silver, 46;2014-05-26;1538.980000
983;Mountain-400-W Silver, 46;2014-01-05;1538.980000
983;Mountain-400-W Silver, 46;2013-10-20;1538.980000
858;Half-Finger Gloves, S;2013-08-30;1533.074000
853;Women's Tights, M;2012-05-30;1529.796000
853;Women's Tights, M;2013-02-28;1529.796000
716;Long-Sleeve Logo Jersey, XL;2011-10-31;1528.541200
841;Men's Sports Shorts, S;2012-10-30;1524.993792
809;ML Mountain Handlebars;2013-05-30;1523.232000
711;Sport-100 Helmet, Blue;2011-10-31;1522.479108
718;HL Road Frame - Red, 44;2011-10-01;1516.151800
916;HL Touring Seat/Saddle;2014-05-01;1516.032000
810;HL Mountain Handlebars;2013-08-30;1515.402000
843;Cable Lock;2013-03-30;1515.000000
858;Half-Finger Gloves, S;2013-10-30;1508.584000
861;Full-Finger Gloves, S;2013-03-30;1504.404000
844;Minipump;2013-03-30;1499.250000
708;Sport-100 Helmet, Black;2012-04-30;1493.801000
986;Mountain-500 Silver, 44;2014-05-01;1491.573600
936;ML Mountain Pedal;2014-05-01;1490.160000
714;Long-Sleeve Logo Jersey, M;2014-01-29;1489.702000
853;Women's Tights, M;2012-08-30;1484.802000
964;Touring-3000 Yellow, 58;2013-11-04;1484.700000
978;Touring-3000 Blue, 44;2013-09-03;1484.700000
963;Touring-3000 Yellow, 54;2014-04-03;1484.700000
958;Touring-3000 Blue, 54;2013-12-19;1484.700000
962;Touring-3000 Yellow, 50;2014-03-19;1484.700000
963;Touring-3000 Yellow, 54;2013-10-14;1484.700000
962;Touring-3000 Yellow, 50;2014-04-02;1484.700000
961;Touring-3000 Yellow, 44;2014-05-17;1484.700000
960;Touring-3000 Blue, 62;2014-04-08;1484.700000
961;Touring-3000 Yellow, 44;2014-04-16;1484.700000
961;Touring-3000 Yellow, 44;2013-11-23;1484.700000
964;Touring-3000 Yellow, 58;2013-06-08;1484.700000
960;Touring-3000 Blue, 62;2014-03-13;1484.700000
961;Touring-3000 Yellow, 44;2014-05-18;1484.700000
963;Touring-3000 Yellow, 54;2013-09-16;1484.700000
978;Touring-3000 Blue, 44;2013-12-25;1484.700000
960;Touring-3000 Blue, 62;2014-03-07;1484.700000
958;Touring-3000 Blue, 54;2014-02-24;1484.700000
962;Touring-3000 Yellow, 50;2014-04-15;1484.700000
978;Touring-3000 Blue, 44;2014-04-07;1484.700000
960;Touring-3000 Blue, 62;2013-08-07;1484.700000
978;Touring-3000 Blue, 44;2013-08-24;1484.700000
965;Touring-3000 Yellow, 62;2013-11-13;1484.700000
958;Touring-3000 Blue, 54;2014-05-19;1484.700000
965;Touring-3000 Yellow, 62;2014-04-10;1484.700000
963;Touring-3000 Yellow, 54;2013-09-12;1484.700000
959;Touring-3000 Blue, 58;2014-05-16;1484.700000
961;Touring-3000 Yellow, 44;2014-04-15;1484.700000
965;Touring-3000 Yellow, 62;2014-01-17;1484.700000
962;Touring-3000 Yellow, 50;2014-04-13;1484.700000
964;Touring-3000 Yellow, 58;2013-12-07;1484.700000
961;Touring-3000 Yellow, 44;2014-05-29;1484.700000
959;Touring-3000 Blue, 58;2013-10-22;1484.700000
959;Touring-3000 Blue, 58;2013-12-20;1484.700000
979;Touring-3000 Blue, 50;2013-06-25;1484.700000
961;Touring-3000 Yellow, 44;2014-03-07;1484.700000
960;Touring-3000 Blue, 62;2014-04-12;1484.700000
965;Touring-3000 Yellow, 62;2014-05-05;1484.700000
965;Touring-3000 Yellow, 62;2014-01-22;1484.700000
960;Touring-3000 Blue, 62;2014-01-25;1484.700000
850;Men's Sports Shorts, L;2012-06-30;1475.754000
850;Men's Sports Shorts, L;2012-08-30;1475.754000
730;LL Road Frame - Red, 62;2011-08-01;1471.505600
907;Rear Brakes;2014-05-01;1469.700000
792;Road-250 Red, 58;2014-01-28;1466.010000
716;Long-Sleeve Logo Jersey, XL;2013-12-31;1459.708000
841;Men's Sports Shorts, S;2013-02-28;1454.901476
708;Sport-100 Helmet, Black;2011-10-31;1453.428000
739;HL Mountain Frame - Silver, 42;2012-04-30;1445.189800
748;HL Mountain Frame - Silver, 38;2011-12-01;1445.189800
748;HL Mountain Frame - Silver, 38;2011-05-31;1445.189800
810;HL Mountain Handlebars;2013-04-30;1443.239600
810;HL Mountain Handlebars;2013-03-30;1443.239600
716;Long-Sleeve Logo Jersey, XL;2013-01-28;1442.020000
844;Minipump;2012-05-30;1441.159060
859;Half-Finger Gloves, M;2012-05-30;1432.962062
722;LL Road Frame - Black, 58;2011-05-31;1428.646400
947;HL Touring Handlebars;2013-05-30;1428.492000
833;ML Road Frame-W - Yellow, 40;2013-10-30;1427.592000
733;ML Road Frame - Red, 52;2011-05-31;1427.592000
822;ML Road Frame-W - Yellow, 38;2014-02-28;1427.592000
712;AWC Logo Cap;2014-03-31;1422.509276
936;ML Mountain Pedal;2013-10-30;1415.652000
715;Long-Sleeve Logo Jersey, L;2011-05-31;1413.179600
858;Half-Finger Gloves, S;2013-09-30;1405.726000
841;Men's Sports Shorts, S;2013-04-30;1403.766000
850;Men's Sports Shorts, L;2013-02-28;1403.766000
707;Sport-100 Helmet, Red;2013-12-31;1399.600000
766;Road-650 Black, 60;2012-04-01;1398.196400
765;Road-650 Black, 58;2011-11-20;1398.196400
768;Road-650 Black, 44;2011-07-29;1398.196400
761;Road-650 Red, 62;2012-03-24;1398.196400
768;Road-650 Black, 44;2011-11-24;1398.196400
763;Road-650 Red, 48;2012-01-04;1398.196400
768;Road-650 Black, 44;2011-06-27;1398.196400
763;Road-650 Red, 48;2012-05-17;1398.196400
769;Road-650 Black, 48;2012-02-12;1398.196400
764;Road-650 Red, 52;2011-10-12;1398.196400
711;Sport-100 Helmet, Blue;2013-01-28;1392.868500
820;HL Road Front Wheel;2013-01-28;1386.252000
815;LL Mountain Front Wheel;2013-02-28;1384.986000
938;LL Road Pedal;2013-08-30;1384.758000
935;LL Mountain Pedal;2013-09-30;1384.758000
714;Long-Sleeve Logo Jersey, M;2013-01-28;1384.339200
716;Long-Sleeve Logo Jersey, XL;2011-07-01;1384.339200
936;ML Mountain Pedal;2014-03-31;1378.398000
806;ML Headset;2012-05-30;1372.813632
708;Sport-100 Helmet, Black;2012-12-31;1372.682000
810;HL Mountain Handlebars;2014-03-31;1371.078000
813;HL Road Handlebars;2013-08-30;1371.078000
813;HL Road Handlebars;2014-03-01;1371.078000
843;Cable Lock;2013-04-30;1370.520000
844;Minipump;2012-09-30;1367.316000
808;LL Mountain Handlebars;2014-03-31;1362.924000
909;ML Mountain Seat/Saddle;2014-05-01;1362.072000
935;LL Mountain Pedal;2014-05-01;1360.464000
716;Long-Sleeve Logo Jersey, XL;2012-04-30;1355.498800
711;Sport-100 Helmet, Blue;2012-11-30;1352.495500
712;AWC Logo Cap;2013-10-30;1345.391258
802;LL Fork;2012-05-30;1333.980000
850;Men's Sports Shorts, L;2013-04-30;1331.778000
714;Long-Sleeve Logo Jersey, M;2012-04-30;1326.658400
809;ML Mountain Handlebars;2012-11-30;1317.205500
823;LL Mountain Rear Wheel;2012-08-30;1316.175000
877;Bike Wash - Dissolver;2013-07-31;1313.566575
940;HL Road Pedal;2014-01-29;1312.038000
813;HL Road Handlebars;2012-08-30;1312.036000
942;ML Mountain Frame-W - Silver, 38;2013-06-30;1310.724000
810;HL Mountain Handlebars;2013-09-30;1298.916000
994;LL Bottom Bracket;2014-03-31;1295.760000
707;Sport-100 Helmet, Red;2011-10-31;1291.936000
711;Sport-100 Helmet, Blue;2011-07-01;1291.936000
938;LL Road Pedal;2013-12-31;1287.582000
938;LL Road Pedal;2014-03-01;1287.582000
730;LL Road Frame - Red, 62;2011-12-01;1287.567400
726;LL Road Frame - Red, 48;2011-08-01;1287.567400
726;LL Road Frame - Red, 48;2012-01-29;1287.567400
712;AWC Logo Cap;2013-05-30;1277.788256
714;Long-Sleeve Logo Jersey, M;2011-10-31;1268.977600
715;Long-Sleeve Logo Jersey, L;2012-02-29;1268.977600
823;LL Mountain Rear Wheel;2013-03-30;1263.528000
823;LL Mountain Rear Wheel;2013-02-28;1263.528000
910;HL Mountain Seat/Saddle;2013-09-30;1263.360000
722;LL Road Frame - Black, 58;2011-08-01;1250.065600
810;HL Mountain Handlebars;2012-10-30;1246.434200
712;AWC Logo Cap;2013-03-30;1244.133652
859;Half-Finger Gloves, M;2013-02-28;1243.343200
909;ML Mountain Seat/Saddle;2013-05-30;1229.810112
936;ML Mountain Pedal;2013-05-30;1229.382000
811;LL Road Handlebars;2013-06-30;1229.304000
810;HL Mountain Handlebars;2014-03-01;1226.754000
712;AWC Logo Cap;2014-05-01;1226.505700
971;Touring-2000 Blue, 50;2014-01-17;1214.850000
971;Touring-2000 Blue, 50;2013-09-06;1214.850000
953;Touring-2000 Blue, 60;2013-10-22;1214.850000
971;Touring-2000 Blue, 50;2014-05-07;1214.850000
972;Touring-2000 Blue, 54;2013-09-20;1214.850000
971;Touring-2000 Blue, 50;2014-04-06;1214.850000
953;Touring-2000 Blue, 60;2013-06-15;1214.850000
972;Touring-2000 Blue, 54;2013-11-26;1214.850000
953;Touring-2000 Blue, 60;2014-05-07;1214.850000
971;Touring-2000 Blue, 50;2013-09-09;1214.850000
970;Touring-2000 Blue, 46;2013-09-21;1214.850000
970;Touring-2000 Blue, 46;2013-09-13;1214.850000
971;Touring-2000 Blue, 50;2014-05-06;1214.850000
970;Touring-2000 Blue, 46;2014-04-19;1214.850000
953;Touring-2000 Blue, 60;2014-02-02;1214.850000
972;Touring-2000 Blue, 54;2013-09-13;1214.850000
971;Touring-2000 Blue, 50;2014-05-26;1214.850000
970;Touring-2000 Blue, 46;2014-03-18;1214.850000
953;Touring-2000 Blue, 60;2014-02-05;1214.850000
972;Touring-2000 Blue, 54;2013-12-02;1214.850000
970;Touring-2000 Blue, 46;2014-05-16;1214.850000
972;Touring-2000 Blue, 54;2014-05-14;1214.850000
971;Touring-2000 Blue, 50;2014-05-09;1214.850000
971;Touring-2000 Blue, 50;2013-11-08;1214.850000
953;Touring-2000 Blue, 60;2013-10-13;1214.850000
972;Touring-2000 Blue, 54;2013-11-09;1214.850000
971;Touring-2000 Blue, 50;2014-02-21;1214.850000
970;Touring-2000 Blue, 46;2013-07-01;1214.850000
